date,balance
2017-11-11,0.0
2017-11-12,0.0
2017-11-13,-0.0741552405235675
2017-11-14,0.1655684185567012
2017-11-15,0.1428381314443677
2017-11-16,-0.2192010845237128
2017-11-17,0.0274953990945519
2017-11-18,0.0
2017-11-19,0.0
2017-11-20,-0.1516569091321166
2017-11-21,0.0622393457690504
2017-11-22,-0.0349058173767356
2017-11-23,0.1226659332850789
2017-11-24,0.0389704074468097
2017-11-25,0.0
2017-11-26,0.0
2017-11-27,-0.4523712348250475
2017-11-28,0.0510375164731952
2017-11-29,0.5052844762417257
2017-11-30,0.3664667353667915
2017-12-01,0.0973611129160787
2017-12-02,0.0
2017-12-03,0.0
2017-12-04,0.1122394773138794
2017-12-05,0.1856440652292066
2017-12-06,0.2963299485418014
2017-12-07,0.2170449589018741
2017-12-08,0.3263404222586926
2017-12-09,0.0
2017-12-10,0.0
2017-12-11,0.0221186827684536
2017-12-12,0.0962161441279314
2017-12-13,-0.0303197694415742
2017-12-14,0.3122291488344617
2017-12-15,0.9761226429407082
2017-12-16,0.0
2017-12-17,0.0
2017-12-18,-0.93381225801404
2017-12-19,0.4338393998769726
2017-12-20,0.7036327368835713
2017-12-21,0.2280200157248798
2017-12-22,-0.126948524759399
2017-12-23,0.0
2017-12-24,0.0
2017-12-25,-0.9359826802000116
2017-12-26,-0.4553665429095125
2017-12-27,0.2363573286304238
2017-12-28,0.5413793462487997
2017-12-29,0.1761335099821845
2017-12-30,0.0029816004369885
2017-12-31,0.0
2018-01-01,0.0
2018-01-02,0.0
2018-01-03,-0.0007846191530246
2018-01-04,0.0007715172498244
2018-01-05,0.0007407582101047
2018-01-06,-0.1068507277557519
2018-01-07,0.0
2018-01-08,0.0
2018-01-09,-0.5670238532328253
2018-01-10,-0.1971575281594282
2018-01-11,0.2338358007432384
2018-01-12,0.4041623867585738
2018-01-13,0.0
2018-01-14,0.0
2018-01-15,-2.383217142945645
2018-01-16,-0.3446198675065146
2018-01-17,-0.4074156694744133
2018-01-18,-0.178253719297153
2018-01-19,-0.0038394244359571
2018-01-20,0.0
2018-01-21,0.0
2018-01-22,-0.1251409215630605
2018-01-23,-0.1037778907603997
2018-01-24,-0.164514598515241
2018-01-25,-0.1713541077428
2018-01-26,-0.414102284262018
2018-01-27,0.0
2018-01-28,0.0
2018-01-29,-0.3797232094882998
2018-01-30,0.0022060116918868
2018-01-31,0.4529646345236884
2018-02-01,0.0122815943400276
2018-02-02,0.08669472877106
2018-02-03,0.0
2018-02-04,0.0
2018-02-05,0.016310874483208
2018-02-06,0.0686601322504407
2018-02-07,-0.0920334161275422
2018-02-08,-0.0803440594084093
2018-02-09,0.0680632866041483
2018-02-10,0.0
2018-02-11,0.0
2018-02-12,-0.0319089489302224
2018-02-13,0.0923336868985777
2018-02-14,-0.1914285725239398
2018-02-15,-0.1841190086731752
2018-02-16,0.2520722752824454
2018-02-17,0.0
2018-02-18,0.0
2018-02-19,-0.244239834709709
2018-02-20,-0.150575391854532
2018-02-21,0.1231584986582264
2018-02-22,-0.0632618045426157
2018-02-23,0.0
2018-02-24,0.0
2018-02-25,0.0
2018-02-26,-0.1559753453641247
2018-02-27,-0.632986134722748
2018-02-28,-0.1624058486958167
2018-03-01,0.1415857265032344
2018-03-02,-0.0412569405381644
2018-03-03,0.0
2018-03-04,0.0
2018-03-05,0.1686159298408242
2018-03-06,0.3691358105183452
2018-03-07,0.1284523459948353
2018-03-08,0.0
2018-03-09,-1.669167866459902e-05
2018-03-10,0.0
2018-03-11,0.0
2018-03-12,-0.1961700042417794
2018-03-13,-0.1538025049764357
2018-03-14,-0.0175148969299386
2018-03-15,0.0534350655598565
2018-03-16,0.0581673995898414
2018-03-17,0.0001217577556459
2018-03-18,0.0
2018-03-19,-0.0939567157469849
2018-03-20,0.093175753277785
2018-03-21,0.0458633189614233
2018-03-22,0.0354291948244795
2018-03-23,0.1951651717290365
2018-03-24,0.0
2018-03-25,0.0
2018-03-26,-0.8648673230988432
2018-03-27,0.4624799100153515
2018-03-28,-0.2068878060859861
2018-03-29,0.8544068351555169
2018-03-30,-0.996269823561128
2018-03-31,1.0272100000290222e-05
2018-04-01,0.0
2018-04-02,-0.2646927654860506
2018-04-03,-0.1618104225647562
2018-04-04,-0.2139477335633128
2018-04-05,0.1924628802449644
2018-04-06,0.3669050034692621
2018-04-07,0.0
2018-04-08,0.0
2018-04-09,-0.1068959657070535
2018-04-10,-0.104884921720528
2018-04-11,-0.2320126172582445
2018-04-12,0.2183295942741444
2018-04-13,0.2454015449004373
2018-04-14,0.0
2018-04-15,0.0
2018-04-16,-0.1032815859878855
2018-04-17,-1.5141987372306585
2018-04-18,-0.1183332422544891
2018-04-19,0.163748992615125
2018-04-20,-0.0262944644677209
2018-04-21,0.0
2018-04-22,0.0
2018-04-23,-0.2571485367767765
2018-04-24,0.0019847107774909
2018-04-25,-0.1866236225654574
2018-04-26,-0.1103964470285325
2018-04-27,-0.2694433680867951
2018-04-28,-0.1863585538471642
2018-04-29,0.0
2018-04-30,0.0049960847607299
2018-05-01,0.0
2018-05-02,0.0039807739361074
2018-05-03,0.2977262248126137
2018-05-04,-0.1664082579314075
2018-05-05,0.0
2018-05-06,0.0
2018-05-07,0.1057340192618212
2018-05-08,0.0010612983124624
2018-05-09,0.0
2018-05-10,0.4843617827138603
2018-05-11,0.0908685038804946
2018-05-12,0.0
2018-05-13,0.0
2018-05-14,0.2205738917806207
2018-05-15,0.1214699648614316
2018-05-16,-0.3018145459978102
2018-05-17,-0.124513198994965
2018-05-18,-0.1425933935565126
2018-05-19,0.0
2018-05-20,0.0
2018-05-21,0.0500326598781088
2018-05-22,-0.0279090781105616
2018-05-23,-0.0292360171276518
2018-05-24,-0.3256334300963425
2018-05-25,-0.4445064720738975
2018-05-26,0.0
2018-05-27,0.0
2018-05-28,-0.230091145197676
2018-05-29,0.1595207382678261
2018-05-30,0.1025565549126398
2018-05-31,0.1250070280525439
2018-06-01,0.4635326225586882
2018-06-02,0.0
2018-06-03,0.0
2018-06-04,-0.1735898871835312
2018-06-05,0.0569010993209066
2018-06-06,0.0460499454963196
2018-06-07,0.1387891808352023
2018-06-08,0.1934122167024737
2018-06-09,0.1856382230423031
2018-06-10,0.0
2018-06-11,0.005591363220546
2018-06-12,0.0
2018-06-13,0.0945088317519082
2018-06-14,0.4375980107916082
2018-06-15,0.3311546621161007
2018-06-16,0.0
2018-06-17,0.0
2018-06-18,-0.1970853485966729
2018-06-19,0.4710776693697895
2018-06-20,0.3635146337582682
2018-06-21,0.8800873815046858
2018-06-22,0.0169328298369878
2018-06-23,0.0
2018-06-24,0.0
2018-06-25,-0.3495210262030209
2018-06-26,0.3721901008570479
2018-06-27,-0.0722265659199499
2018-06-28,0.0612794161878467
2018-06-29,0.3620395876446192
2018-06-30,0.0
2018-07-01,0.0
2018-07-02,0.0414487357706998
2018-07-03,-0.0417916817840922
2018-07-04,0.5153954449296057
2018-07-05,0.5117186182324842
2018-07-06,0.2423428243190692
2018-07-07,0.0
2018-07-08,0.0
2018-07-09,-0.016240668250581
2018-07-10,0.0368227392569318
2018-07-11,0.8370300914141476
2018-07-12,0.1149139735997522
2018-07-13,-0.0092425359452692
2018-07-14,0.0
2018-07-15,0.0
2018-07-16,0.4399429428020123
2018-07-17,0.3753813310371215
2018-07-18,0.11427892993343
2018-07-19,-0.1814163251959675
2018-07-20,-0.115704661846443
2018-07-21,0.0
2018-07-22,0.0
2018-07-23,0.5434331918145245
2018-07-24,0.4699335462287196
2018-07-25,-0.6492749158218539
2018-07-26,-0.3792792641807533
2018-07-27,-0.0427881710881269
2018-07-28,0.0
2018-07-29,0.0
2018-07-30,0.2930789293950707
2018-07-31,0.4741588397118078
2018-08-01,0.1929539524601537
2018-08-02,-0.0300191598455291
2018-08-03,0.0533612747843093
2018-08-04,0.0
2018-08-05,0.0
2018-08-06,-0.1931654372138777
2018-08-07,-0.0070806063772869
2018-08-08,0.0399304233110076
2018-08-09,0.0754115932046468
2018-08-10,0.1635508529557153
2018-08-11,0.0
2018-08-12,0.0
2018-08-13,-0.3715970586278115
2018-08-14,0.2614519113266131
2018-08-15,0.0854577934372379
2018-08-16,0.1595338942979693
2018-08-17,-0.3401820480539829
2018-08-18,0.0
2018-08-19,0.0
2018-08-20,-0.142817057761196
2018-08-21,-0.1078533081809626
2018-08-22,-0.0089853118798249
2018-08-23,-0.0342404343686628
2018-08-24,0.6079887556326539
